ID	LD03	LD03	LD03	LD06	LD06	LD06	LD09	LD09	LD09	LD12	LD12	LD12	LD15	LD15	LD15	LD18	LD18	LD18	LD21	LD21	LD21	LD24	LD24	LD24
Ot16g00590	-0.329239012	-0.621987728	-0.767945068	-0.350612288	-0.51174146	-0.770813893	0.142890554	-0.769962678	-0.966529601	0.320311666	-0.170766336	-0.263122057	0.758139865	0.522803594	0.281591188	1.227186728	1.299763843	0.74617226	1.197949736	1.000959168	1.454020193	0.335182671	-0.114581725	-0.154165052
Ot16g00780	0.171480879	0.207341595	0.269166476	0.23074059	0.139148926	0.153290853	0.197840697	0.269495237	0.63496257	-0.395941068	-0.550710674	-0.213039295	-0.602781486	-0.790855986	-0.754221624	-0.328682928	-0.490374	-0.466786703	-0.005855712	0.107025231	0.107599914	0.228673924	0.252819657	0.330633494
Ot16g01500	0.03357722	-0.144912368	-0.046443591	0.215831877	0.269164763	0.007337236	0.59947349	0.459722763	0.753612397	0.710513307	0.489528314	0.275684701	0.398816551	0.473318631	0.253019849	0.66498245	0.652690484	0.301662911	0.59127222	0.385423504	0.601149675	0.11829139	-0.123675847	-0.014781117
Ot18g00650	0.569541328	0.60454564	0.622732826	0.515621812	0.391849079	0.446222167	-0.018671441	0.055337824	0.233911237	-0.49445244	-0.765266821	-0.470230028	-0.715483677	-0.659002431	-0.580714433	0.055309265	-0.289180277	-0.124441211	0.049442936	-0.286487815	-0.479613446	0.486520956	0.662572739	0.724192639
Ot18g00470	-1.538689993	-2.175453903	-2.727010952	-2.114874754	-2.174433503	-2.386329214	-1.993634768	-2.320687272	-2.30827611	0.129742708	0.195113392	0.173784103	0.957403472	0.990981228	0.681126267	1.219722613	1.103481321	0.761859111	1.112588556	0.833385864	0.816368383	0.118993476	-1.090407653	-1.101902167
Ot18g00040	0.575283693	0.860068897	0.954644922	0.515653398	1.142433351	1.344561874	0.685696366	1.200834054	1.362417341	-0.325982933	-0.570653253	-0.407379389	-0.548003821	-0.933297433	-1.229273907	-0.062953837	-0.519221285	-0.826157436	0.198067643	0.040563339	-0.010300834	0.590833154	0.631596248	0.732303813
Ot19g00300	0.228280814	0.791365984	0.854120032	-1.240566048	0.146744533	0.116079114	-0.291943154	0.22923815	0.331016091	-2.685672587	-2.495929817	-2.498765993	-0.750419198	-0.885353289	-0.921372981	0.11390075	0.056763079	-0.086906512	-0.165509935	-0.606459364	-0.546830203	0.152644267	0.580181947	0.53998288
Ot18g00450	-0.685833322	-0.642713959	-0.622441329	-1.211969534	-1.512629004	-1.584475792	-0.903504843	-1.11050942	-0.888191111	-0.172101567	-0.812200561	-0.690634773	0.549705194	0.648718777	0.640245586	0.821713427	0.674393035	0.783511689	0.143228257	-0.397703108	-0.227550298	-0.4976533	-0.379265016	-0.373207235
Ot19g00070	-0.723267633	0.308760228	NA	-1.088765955	0.091590482	0.11339751	0.215672191	0.043733534	-0.499140063	0.06082548	-0.009618766	-0.147972126	0.440072374	-0.021958841	-0.9060433	0.540761241	-0.107420905	-0.651483276	0.215524657	-0.048421156	0.270899986	0.279302868	-0.187623298	-0.402813742
Ot19g01070	-0.410460005	0.293829756	0.691222992	-0.538042592	1.230182844	1.299984839	0.181520688	1.614732239	1.892930578	0.12856974	0.792447781	1.548938301	-0.206538531	-0.075837913	-0.427063976	-0.485823563	-0.513822789	-0.626339719	-0.497270567	-0.758269507	-1.20844399	-0.246699552	-0.36478554	-0.09905409
Ot18g00620	-1.505882042	-1.636353729	-1.350825889	-3.253602869	-3.180271881	-3.6891703	-3.157396101	-3.302619952	-3.2863724	-1.926683117	-2.547295539	-2.879251668	0.696405786	0.778532942	0.702921517	1.420685009	1.463506855	1.1156333665	1.181494479	1.097423859	1.287179045	0.104884076	-0.094507584	-0.084554398
Ot13g01730	0.483421977	0.56501918	0.616391033	0.256302365	0.537971992	0.47430541	0.508760294	0.403371767	0.479695394	0.503564391	0.465225922	0.550296607	0.012160875	-0.053189727	-0.138888086	0.097676948	-0.310939092	-0.17137407	0.121997289	0.011878164	0.067667698	0.173931098	0.214513836	0.250982862
Ot13g02540	-1.762135984	-3.503331344	-3.595744698	-3.487515244	-4.483409963	-4.448211686	-3.733355759	-4.6466347	-4.447989008	-0.310062237	-0.603852425	-0.686468074	0.437635417	NA	0.323726353	0.598000378	0.440015036	0.227026285	2.544210784	NA	2.32580911	0.874854999	-0.044756207	0.092115233
Ot13g02080	0.005783497	-0.401474402	-0.24016576	-0.951291282	-1.641541146	-1.630223457	-1.591297802	-2.357769868	-2.345732218	-0.733046099	-0.65434961	-0.492303219	-0.091456176	-0.137021105	-0.117799249	0.388951826	0.314910596	0.408796468	0.866742809	0.854234166	0.933438776	0.778444544	0.417300253	0.596101594
Ot13g01390	-0.551382358	-0.204781363	-0.1059067	-0.263624673	-0.229135045	-0.245967152	-0.244871869	-0.243738181	-0.248751486	0.186671516	-0.041178135	0.089997876	0.227050817	0.478806412	0.17935504	0.489254525	0.691454779	0.245030807	0.618766286	0.738819578	1.128033627	0.110739874	0.031244213	0.110990173
Ot13g01720	0.014758046	-0.209183681	-0.056990322	0.002525037	-0.306959721	-0.304088266	0.402980842	0.140395219	0.29798738	0.370537488	-0.023000335	0.065094003	-0.068557884	-0.245512528	-0.233339379	0.100004148	-0.02726046	0.015952959	0.08741315	-0.229561239	-0.099104525	-0.407634319	-0.368853536	-0.332615234
Ot13g02520	0.414160863	-0.095766878	-0.237348667	0.31626455	-1.002703324	-0.903183538	-0.188728	-0.941291764	-0.657888518	0.426962596	0.164510948	-0.017159479	0.599491539	0.873164964	0.776561942	0.763269788	0.838703659	0.302098867	0.920624552	0.776639914	0.82336602	0.533114308	0.432232863	0.347110466
Ot13g02040	0.015496249	-0.08830888	0.0128101165	-0.07258347	-0.218143292	-0.107934831	-0.031766478	-0.096662558	-0.033190033	-0.300162721	-0.169622541	-0.101117853	-0.796481713	-0.996322347	-0.901587685	-0.670403098	-0.955658135	-0.792781315	-0.315444422	-0.379821541	-0.394800334	-0.141509912	-0.149967144	-0.012107095
Ot13g01340	-0.289177181	0.077778412	0.003901338	0.550771782	1.031150535	0.942189831	0.961608086	1.168590867	1.529783955	0.670115051	0.824763414	1.026866907	-0.227479067	-0.488676394	-0.63418902	-1.082279052	-1.336327986	-1.313661763	-1.016374459	-1.382919185	-1.80338819	-0.686074223	-0.484522869	-0.685942179
Ot13g01690	0.742097693	0.579693053	0.921290304	-0.152188064	-0.896543604	-0.721489544	-4.158849077	-3.913708028	-3.720570726	-0.461931617	-2.529367223	-2.552604331	-0.079484408	0.11814369	-0.187553866	-0.005231361	0.143055522	-0.136190554	0.883672707	0.616349656	0.633703465	0.825071816	0.788273581	0.859891337
Ot13g02480	0.145211563	0.099630901	0.261559901	-0.102035428	-0.404591241	-0.310194129	-0.89272135	-1.306610256	-1.047483611	-0.415603228	-0.343936505	0.089708861	0.390073475	0.232555283	0.242961369	0.592213087	0.36686368	0.702599996	0.435312772	0.457814839	0.631857587	0.243084163	0.165019196	0.266722187
Ot13g02010	0.739667875	1.266823802	1.397313113	0.698367447	1.099995155	1.193754116	-0.219465766	-0.127564486	0.13667079	-1.420438424	-0.984197227	-0.897242914	-1.97450105	-2.487499944	-2.240778875	-2.767253895	-2.710615685	-2.397072086	-1.187265718	-1.146902833	-1.447652537	0.449862748	0.706900914	0.657283547
Ot13g01650	-0.230161278	-0.380540967	-0.404215204	-0.310560995	-0.4315862	-0.50245587	0.515191563	0.294117096	0.809464112	0.43633957	0.469868061	0.597759637	0.520177898	0.401720495	0.227485103	0.543623418	0.295139575	0.036682503	0.235743477	0.057983572	0.267635164	-0.018386492	-0.192087626	-0.160410152
Ot16g00420	0.650826586	0.705000701	0.680881406	0.534811588	0.451340453	0.525351748	-0.135005559	-0.158534195	-0.042377105	-0.360394687	-1.048007853	-0.905821857	-1.122819852	-1.348125223	-1.318188356	-1.500166604	-1.400065855	-1.234474529	-0.402892308	-0.270616421	-0.390836237	0.329941106	0.587267971	0.784828902
Ot16g00740	-0.187119973	-0.145224413	-0.138490969	-0.177877899	-0.027921397	0.033060311	0.053360972	NA	-0.006838554	-0.697712801	NA	0.0364208075	-3.960854682	-4.707272662	-4.575370557	-4.973559819	-5.100082185	-4.91585217	-2.802864577	-2.891348952	-3.011065946	-0.650700549	-0.624059814	-0.656603007
Ot16g01320	-0.266770424	-0.807248045	-0.861202889	-0.049351783	-0.60684662	-0.427730083	0.209274717	0.231518512	0.05569886	1.025772948	0.694975323	NA	0.019140301	-0.101300848	-0.158879578	-1.447250653	-1.807994322	-1.568721505	-1.252756151	-2.171719206	-2.673395585	-0.663241247	-1.214990709	-1.147496156
Ot15g01160	-0.467924595	-0.36676003	-0.225251455	-0.133741021	-0.017404383	-0.415312873	0.854118674	0.666254655	0.4571532055	-0.022402248	0.199809381	0.090487251	-1.998809927	-1.620580686	-1.683549369	-2.738519787	-3.324306374	-2.840801737	-1.524945567	-2.650444957	-2.704313073	-0.646813226	-0.716988157	-0.751462049
Ot16g00460	0.726548589	1.540103277	1.474386846	-0.609379895	0.446082523	0.297725761	-0.143934526	0.101240272	0.19006602	-1.399064064	-1.730212198	-2.284467894	-1.512586785	-1.964965385	-2.036521313	-1.582246998	-1.987597902	-2.055491049	-0.910240411	-0.883839891	-1.703658278	0.861525374	1.141883379	1.301838837
Ot16g00880	-0.027376061	0.117213907	-0.211947612	-0.257332319	0.239974079	-0.119595303	0.348849227	-0.030878822	0.311176729	0.357904335	-0.351763542	-0.199306302	0.124110964	-0.355991137	-0.528745293	0.478693199	-0.152923593	-0.504879005	0.255020205	0.026952932	-0.529637422	0.613191973	-0.079753066	-0.339134089
Ot16g01340	-0.383862608	-0.847941851	-1.08600435	-0.326286003	-0.371619266	-0.447018561	0.858308681	0.41692473	0.288098939	0.492281146	0.113922167	0.300833731	0.435274339	0.153357829	0.156852187	0.223541363	-0.156447087	-0.040740676	-0.439363587	-1.016157718	-0.901729402	-0.681516061	-1.291331662	-1.361945627
Ot16g00010	-0.484793344	-0.918950687	-0.799838677	-0.147300154	-0.165221087	-0.12269048	0.450598828	-0.457664061	-0.382405745	1.412513849	0.534629313	0.538059302	1.127764873	1.039495455	0.745902668	1.709724406	1.292872077	0.741772154	0.327636116	-0.29464002	-0.009613658	-1.134601022	-1.661740871	-1.772224105
Ot16g00480	-0.539339098	-0.584992712	-0.503951462	-0.590503325	-0.503596239	-0.55968695	-0.067241759	-0.338747668	-0.499385589	0.400747809	-0.442467332	-0.328280182	0.995985621	0.845776887	0.740086849	1.292252083	1.245160929	1.126018039	0.844994541	0.678833606	0.870448663	0.118491164	-0.500789374	-0.332934089
Ot11g01430	-2.003527006	-1.609308442	-2.352210515	-1.831547886	-1.606472968	-1.911952349	-1.568781937	-1.458762666	-1.709253223	-1.773026815	-2.22972596	-2.146878033	1.047934495	1.399962614	1.164388195	1.678760972	1.99511566	1.744614751	0.483172349	0.149544156	0.66421228	-1.607976788	-1.541922455	-2.210249193
Ot11g01750	0.399312055	0.524508024	0.550667001	0.438103203	0.672498522	0.795664836	-0.102707715	-0.022887976	-0.050314764	-0.44313554	-0.607381373	-0.41903882	-1.783496513	-1.845238164	-1.876012064	-2.518888858	-1.984591643	-1.874718314	-1.278909112	-1.509499823	-1.746184814	-0.069943442	0.222846416	0.208355338
Ot11g02310	0.182477903	0.833690319	0.984974433	-1.197505001	0.052161274	0.113084273	-0.186268551	0.468300458	0.640104563	-4.399204275	-4.1975779	-4.071421403	-4.76309993	-4.818374181	-4.820980981	-5.23251019	-4.790012976	-4.633276268	-2.930215353	-1.919190958	-2.584727799	0.623406359	0.905024904	0.990258416
Ot11g02960	0.117349616	0.363449547	0.482627343	-0.069535989	0.57145396	0.722230492	0.334137988	0.540171312	0.649203636	0.241724534	-0.149129648	0.235988628	-0.185707531	-0.486223446	-0.598882435	-0.143539806	-0.134013297	-0.327546043	0.34782053	0.237865687	0.505171443	0.427914048	0.384605659	0.528152475
Ot11g01440	0.227637158	0.292342242	0.479849031	0.460354956	0.547863938	0.490141991	0.667318606	0.697579804	1.146578254	0.574755771	0.228724092	0.398260433	0.488360691	0.401602951	0.219855196	0.648013322	0.613727734	0.331960529	0.734186134	0.934521547	1.058607626	0.629543908	0.471519046	0.509425365
Ot11g02090	-0.649961171	-2.041539863	-2.123193145	-2.13444802	-2.991645347	-2.827059019	-2.378340115	-2.997820804	-2.638070146	-0.168057356	0.087981063	-0.012393803	0.372976547	0.516368001	0.351831063	0.719665088	0.706035989	0.51196734	1.510218088	1.07704208	1.135090141	0.668863936	-0.212085935	-0.133251217
Ot11g02450	-0.789396059	-0.591454014	-0.500645977	-0.332888069	-0.101363556	-0.055970295	0.791327429	1.057769381	1.394290665	0.341849784	0.602114952	0.709294198	-0.196831902	-0.22047466	-0.108875473	-0.632573901	-0.684343991	-0.647802663	-0.663722811	-0.703459739	-0.754722889	-0.647284493	-0.438477998	-0.403620408
Ot11g03020	-1.942357716	-1.914025612	-2.127195922	-0.765952849	-0.946411709	-0.898582464	0.494207115	0.349169369	0.441163032	1.360422248	1.69338273	1.558525968	0.9606494	1.181091465	0.978917622	0.64697308	0.847527397	0.581894057	0.184634222	0.033480756	0.458737237	-0.854778501	-1.411749263	-1.492131608
Ot11g01460	-1.912084234	-2.785020981	-2.818533883	-0.363923703	-0.730195387	-0.642509719	0.82844083	0.507186932	0.477890569	1.155827608	0.871051632	0.867863354	-0.127662805	-0.51814355	-0.442514105	-1.752481349	-2.274339974	-1.938706653	-2.189222309	-2.849150172	-3.171788319	-1.605810128	-2.666587672	-2.617223261
Ot14g01280	0.01840316	0.607336939	0.888092657	0.283679169	0.27215388	0.344380056	-1.342238648	-0.948838258	-1.474611711	-0.635909285	-0.654281693	-0.809124742	-0.406052454	-0.008877079	-0.222860103	-0.003418607	0.137552876	-0.168939029	0.345481661	0.66620775	0.737205253	0.564437683	0.808936324	0.859350694
Ot11g02460	0.490239435	1.307541275	1.482135083	0.694986372	1.533011918	1.324849443	1.132952309	1.590597563	2.051843507	-0.051950692	-0.387767165	-0.906106512	-0.347873939	-0.318272791	-0.471611287	-0.069168108	-0.413735172	-0.237697303	0.402479133	0.18911931	-0.208559637	0.740473141	0.834118152	1.213057593
Ot11g02880	0.32482758	0.441866715	0.1710468105	0.02338344	0.47767613	0.428347875	0.895578189	0.870635799	0.277968366	0.754487523	0.545418971	-0.067310147	0.371780001	0.55804399	0.305844486	0.518277345	0.261565182	0.061108896	0.296343834	0.157913689	-0.101015024	0.999050718	0.576531925	0.661489831
Ot13g02630	0.389980272	0.266654605	0.169272623	0.212419256	0.234802696	0.136883357	-0.053343562	0.035656324	0.095770455	-0.456642123	0.09341447	-0.057893434	0.029389307	-0.229838812	-0.367723851	0.320408567	0.189920537	0.022897462	0.581443924	0.535530773	0.567211799	0.560151055	0.352466069	0.258808521
Ot13g02150	0.288848992	0.582190938	0.584662545	0.070780865	0.4415431085	0.347092352	-0.217300792	0.316472456	0.483997021	-2.208218886	-1.577772202	-1.524937655	-2.755484541	-3.541874979	-3.433102148	-2.207530007	-2.736218239	-2.792333143	-0.927837614	-0.908079346	-1.076085542	0.161139138	0.343676257	0.334106274
Ot13g01550	-0.130594449	-0.125882349	-0.255510127	-0.241565369	-0.224880184	-0.295884219	0.075277341	0.243615356	0.394396376	0.148718719	0.222750891	0.292649193	0.143842262	0.037531157	0.030762565	0.044282173	-0.021306094	-0.125212899	0.267617099	0.328638003	0.449687618	0.203904322	0.027770765	0.219249505
Ot13g01090	-1.679062568	-1.900859494	-1.93696128	-0.863804092	-1.24059556	-1.30488787	0.349014569	0.116632513	0.166344113	0.606289582	1.236596448	1.280161164	-0.100641224	-0.045030227	-0.127220496	-0.850150795	-0.641402326	-0.689372815	-0.394043865	-0.522366493	-0.231486362	-1.462304052	-1.3850671605	-1.307404997
Ot13g02600	-0.244586419	-0.051644298	-0.063346005	-0.139427717	-0.160996912	0.043770562	-0.64168427	-0.283955522	-0.228026774	-0.637967811	0.043713738	0.24854893	-0.884770479	-1.134314398	-1.150022015	-0.906958032	-1.182915691	-1.046434279	-0.629763524	-0.390083601	-0.465941106	0.159092418	-0.002210185	0.056403984
Ot13g02120	-1.618600511	-2.794243602	-3.165918246	-0.017855081	-0.823251085	-0.675727384	0.180835089	-0.457881377	-0.302701107	1.444045811	0.931753693	1.014058538	1.178030177	1.103346541	1.15562135	0.263971889	-0.011230165	0.17257124	-2.506236258	-3.612094157	-3.773562609	-3.448112955	-3.75880421	-4.37250393
Ot13g01530	-0.237056628	-0.389005784	-0.532226529	-0.292010124	-0.167218571	0.03599656	0.256711337	0.288419821	0.591772811	-0.379327147	-0.65869509	-0.215937336	-0.420588038	-0.500762464	-0.657427709	0.74498163	1.05874808	0.86982841	0.861664815	1.117295322	1.122439342	0.051039713	-0.16531395	0.029723488
Ot13g01750	-0.049789799	0.205613487	0.3454783675	-0.299232507	0.059048313	-0.073618765	0.046055261	NA	0.376698559	-0.855977567	-0.442899927	-0.296645902	-2.414146864	-3.126647731	-3.198376048	-1.861669108	-2.45213389	-2.3044014535	-0.310941514	-0.592228851	-0.644623126	-0.058087072	0.373647051	0.4071042425
Ot13g02570	-0.053541672	0.278754588	0.165999783	-0.073824115	0.526573899	0.495424065	-0.124741599	0.121587047	0.2879097795	-0.71040789	0.004710049	-0.017565193	-2.180779736	-2.738702179	-2.623908007	-2.567678381	-2.868547017	-2.63724344	-1.143224615	-1.607739563	-1.787867151	-0.219701179	-0.241936626	-0.281060868
Ot13g02100	-0.76188528	-1.578971747	-1.426937422	-1.067035405	-2.095979331	-2.237003567	-0.248393368	-0.903302955	-0.923852341	0.170185784	-0.264069613	-0.277897554	0.442727911	0.557187147	0.333139056	1.023327539	0.917886267	0.694815648	0.864380337	0.794389125	0.999387395	-0.196218875	-0.555632294	-0.548190186
Ot13g01410	0.285828609	0.262931287	0.389963893	0.371889285	0.275311369	0.294469657	0.296322508	0.410577518	0.68858935	-0.05545255	0.164281451	0.342786024	-0.274954029	-0.329053709	-0.586888489	0.011943992	-0.19010013	-0.602424279	-0.003860218	-0.177512715	-0.170696911	0.183923675	-0.017318612	0.053876978
Ot01g05370	1.577951278	0.022948268	-0.042939094	1.460154895	-0.1290093	0.025010492	-1.492124935	-2.320214922	-2.405433168	-0.18063033	-1.197719898	-1.17012735	-1.002677278	-1.548124101	-1.302093199	-0.384155273	-1.640649737	-1.478784159	0.257784057	-0.964414422	-0.964201813	1.067274027	-0.454282325	-0.444234814
Ot09g04300	0.425016932	0.412333418	0.528544915	0.649549947	0.424355692	0.577542296	1.231739595	1.17936298	1.246421019	0.806242575	0.471210212	0.161157623	0.404605227	0.251997441	0.28263115	0.38057271	0.146110444	0.086191534	0.629868406	0.304224776	0.775995321	0.390598627	0.328902759	0.204409782
Ot10g00040	0.619087868	0.488957175	0.6044672	0.342169611	0.222533557	0.3021754	-0.644917531	-0.945079526	-1.045930792	-0.577881441	-0.656365756	-0.411188624	-0.542159547	-0.472028633	-0.456786785	-0.212458968	-0.141443318	0.013228339	0.532149544	0.509883912	0.633397939	0.547848852	0.374697475	0.415812573
Ot09g03910	-0.039466591	0.005251085	-0.222314903	0.408179072	0.690029306	0.848869761	0.409997793	0.610589631	0.878359662	0.593567196	0.558819341	0.634735451	0.297391733	0.366940293	0.33163755	-0.256680392	-0.082862876	-0.044294586	-0.252034855	-0.358930106	-0.520182714	0.032288594	-0.04453996	-0.127384889
Ot09g04100	0.00784137	0.168625161	0.116052656	0.193279794	0.102844069	0.069899741	1.18235954	1.093762132	0.875889575	0.737983223	0.538657354	0.426461611	0.424137247	0.57250693	0.416696244	0.378165068	0.420820072	0.179009621	0.401828204	0.525096212	0.588341311	0.311808013	0.352512885	0.29867784
Ot09g04320	-1.287975439	-1.4293474	-1.596040463	-1.756635301	-1.85281746	-1.640875886	-1.040352435	-1.692635042	-1.385075428	0.744658492	0.599982073	0.490617139	0.595713748	0.557496415	0.629366473	0.572160948	0.634131519	0.579734337	0.768287721	0.92252252	1.065555658	-0.269316122	-0.637465126	-0.408330702
Ot10g00060	0.071228016	-0.343938835	-0.170126339	0.045946022	-0.344398927	-0.442974465	-0.003756489	-0.098796896	-0.102261125	-0.256731674	0.491817104	0.728309654	-0.098293692	-0.173996142	-0.214887346	-0.07240901	-0.144543206	-0.265014248	0.30348876	0.105541358	0.390642952	-0.050842543	-0.194143168	-0.130171886
