ID	LD00	LD04	LD08	LD12	LD16	LD20	LD24	LD28	LD32	LD36	LD40	LD44	LD48	LD52	LD56	LD60	LD64	LD68
247689_at	247.7	179.1	145.4	121.9	151.6	172.5	193.7	157.4	122.2	113.3	167.3	197.5	198.2	164	88	96.8	117.4	130.5
247690_at	96.1	56.5	59.7	78.1	93.2	120.7	80.9	69.9	57.5	52.3	58.7	100.8	82.9	54.8	66.4	82.8	80.9	85.8
247691_at	4	4	3.9	1.4	2.7	3.6	9.8	3.2	2.6	2.9	9.1	3.9	2.6	4	7.1	1.3	1.9	1.6
247692_s_at	856	1056	1292.8	1825.7	1509.5	1115.7	1010.7	1437.3	1625.2	1430.4	1381	1334.3	1364.3	1837.6	2010.2	2758.4	1857.4	1706.1
247693_at	128	98	61.3	51.2	70.8	110	122.6	81.3	55.4	44.9	92.7	78.5	122.4	99.7	63.2	50.8	87.4	101.2
247694_at	423.9	209.6	125	127.6	220.8	352.2	498.1	278.5	157.1	157.7	264.6	397.1	555	264.1	185.3	168.8	323.2	489.6
247695_at	104.4	121.5	95.8	89.1	146.4	100.2	118.5	90.4	132	123.2	131.5	123.4	70	103.7	77.6	73.4	96.6	89.9
247696_at	148	225.8	77.8	38.4	83.1	133.2	104.7	46.4	36.5	61.9	161.8	86.9	123.7	173.5	81.8	51.4	97	141.1
247697_at	10.6	20.2	15.6	17.4	15.6	14.3	11.1	10.9	9.2	12.1	15.3	11.2	22.8	20.2	19.4	19.3	20.8	9.4
247698_at	108.2	68.1	66.2	68.1	76.7	107.9	106.7	83.4	60.4	51	43.9	108	119.6	53.1	61.2	61.5	90.9	102.7
247699_at	39.3	50.8	39.8	38.1	48.3	44.4	46.5	41.4	32	44.2	40.4	42.5	35.2	42.7	35.8	47	38.4	43.8
247700_at	1	2.7	2.6	1.9	2.7	2.7	2	2.3	0.8	2.1	1.2	1.8	3.9	4.8	1.1	0.6	4.6	4.4
247701_at	13.6	22.7	22.2	18.2	17	6.6	16.7	18.6	10	25.8	26.2	18.8	19.1	32.7	31.1	25.8	30.4	10.4
247702_at	187.9	194.8	265.1	253	215.4	192.6	238.3	222.4	261	251.2	227.5	210.4	366.3	351.8	365.7	385	273.3	251.8
247703_at	92.2	75.5	74.4	58.1	74	80.6	87.2	74.7	68.6	48.5	57.2	66.6	88.3	68	61.2	55	81.4	95.4
247704_at	0.3	4.6	1.4	0.8	2.8	1.1	0.9	2.1	0.9	0.8	0.9	0.5	1.7	8.4	4.4	3.4	1.1	3.9
247705_at	52.6	65	56.6	65.9	52.3	59	55	60.2	57.5	71.5	61	60.6	60	73.7	57.6	61.1	57.5	63.3
247706_at	251.4	198.1	149.9	229	149.3	202.5	256	173.5	228.1	134.5	212.3	224.8	213.6	182.4	124.8	221.6	126.2	213.1
247707_at	17.6	27.9	21.8	14.8	22.7	25.4	17.7	36.1	12.8	25.4	34	25.6	14.9	34.9	20.5	16.6	31.3	26.8
247708_at	94.9	53	58.5	79	87.2	86	80	54.1	67.3	45.7	44.4	67.8	55.7	25.2	31.7	48.8	56.4	43.3
247709_at	508.5	417.5	399.2	378.2	410.6	501.5	507.7	429.6	385.9	408	455.1	496.6	407.6	298.3	281.8	290.2	275.4	324.8
247710_at	7.7	11.1	3	5.1	10.6	9.1	10.9	10.4	8.6	6.6	10.3	5.6	4.6	7.8	9.5	14.7	8.8	13.3
247711_at	1.4	5.3	1.7	1.6	0.7	0.5	0.7	0.5	0.2	3.2	0.6	2.1	1	4.5	11.6	2.2	2.7	4.2
247712_at	121.8	163.1	181.7	153.5	140.2	142.8	116	116.8	134	156.9	140.3	107.7	134.6	175.1	155.5	190.5	155.8	168.3
247713_at	16.3	9.7	16	8.1	3.7	4.9	50.3	27.1	21	19.8	25.1	32.5	48.6	8.8	7.1	26.3	4.4	34.1
247714_at	23.3	21.3	20.1	10.1	21.5	24.2	31.4	20	6.8	16.5	19	23.5	48.8	39.7	22	25.1	24.7	42.2
247715_at	10.7	16.3	1.4	12.8	18.9	6.4	7.9	5.3	8.5	16.9	2.9	9.9	12.5	17.5	9.9	16.7	34.3	2.4
247716_at	85.9	175.1	178.8	150.3	138	110.8	93.2	134.4	145.1	152	155.5	122.5	67.7	131.4	130.9	159.9	126.8	112.1
247717_at	12.8	158.9	153.9	127.6	44.7	34	4.1	54.7	80.1	143.3	67	39.1	5.8	118.4	129.5	58.3	46.9	31.7
247718_at	1.2	26.6	53.5	31.1	16.1	22.1	1	10.8	22.2	13.1	7.6	11.1	2	2.7	11.5	0.8	1.7	1
247719_at	13.5	7.3	5.4	10.9	6.8	9.8	5.2	9.8	5.5	7.6	6.9	3.9	2.6	1.8	8	1.6	4	10.9
247720_at	168	155.4	160.8	190	151.7	176	184.1	184	207.4	183	197	176	109.7	108.7	120.6	103.5	90.1	111.9
247721_at	241.1	226.9	237.6	219.3	287.8	258.6	195.6	215.1	190.4	225.1	194.8	200.2	305.2	285.2	300.9	220.3	312.8	319.8
247722_at	168	142.3	123.3	121.7	125.1	125.9	155.3	135.6	122.3	121.9	122	125.3	125.9	136.5	119.5	98.3	140	150
247723_at	22.8	31	35.6	28.5	28.3	24.1	32.6	22.1	31.7	20.5	33.4	18.8	34.7	58.5	68.7	59.6	21.3	51.1
247724_at	103.9	53.1	38	51.1	61.5	85.8	95.2	64.2	49.8	41	48.2	71.9	97.8	50.5	38.1	54.5	48.5	71.4
247725_at	73.4	74.6	103.7	90	90.6	80.5	78.2	84.7	62.9	72.5	77.1	74.7	129.5	83.6	79.3	82.7	75.4	103.5
247726_at	67.3	83.3	37.6	38.8	38	60.2	83.8	76.2	53.7	38.8	96.5	89.1	63	86.3	42.3	53.9	53.2	49.4
247727_at	1.8	2.7	2	1.9	1.8	2.9	1.1	1.8	1.3	2	1.4	1.1	2.8	3.9	0.8	21.6	12.4	3.7
247728_at	0.3	0.6	0.4	0.3	0.4	0.5	0.3	0.5	0.3	0.2	0.2	0.3	0.5	1.1	2.3	8.7	1.6	5
247729_at	0.2	2.5	0.3	0.2	0.7	0.5	0.3	0.3	0.6	0.3	0.2	0.7	0.6	0.9	2.8	0.5	2.4	0.4
247730_at	0.4	0.4	0.7	0.3	0.3	1.1	0.7	0.7	0.5	0.3	0.6	0.4	1.7	0.5	0.6	1.1	1	0.6
247731_at	7.8	2.6	10.5	1.5	9.3	6.5	2.1	7.8	3.7	1.8	6.8	4.2	2.2	2.4	7.9	3.2	24.8	13.9
247732_at	10.1	7.8	17	11.6	7.8	12	6.9	17.2	12.4	13.7	17.2	12	2.2	10.7	10	16.7	13.9	14.2
247733_at	86.4	79.5	77.3	83.1	90.4	80.5	80.2	79.3	88.3	72.1	82.7	95.4	79	86.8	101.5	87.8	102.4	77.8
247734_at	85.9	80.6	70.4	42.3	40.8	81	93.4	48.5	46.3	80.8	84.8	70.5	72.2	99.6	65.2	39.4	51	49.3
247735_at	120.9	92.1	92.1	122.7	128.2	130.5	102.6	113.5	95.3	84.9	81.5	95	95.4	53.7	70.9	64.6	99.3	98.1
247736_at	3.5	2.6	1.9	1.3	1.8	1.7	2.8	1.2	2.8	2.8	1.5	0.7	26.8	4.2	8.3	3.5	4	3.9
247737_at	0.5	0.8	1.1	1.2	1.6	0.4	0.6	0.7	5	1.3	0.6	0.5	0.7	0.7	2.2	1	1.1	0.6
247738_at	58.8	83.2	58	67.4	66.6	69.9	52.6	92.9	91.6	89	82.5	68.8	63.5	97.3	93	65.2	88.7	86.6
247739_at	21.5	26.2	48.8	29.1	22.9	18.6	17.1	28.4	27.2	36.9	27.7	16	34.2	48.2	50.8	27.2	30	41.2
247740_at	6.5	4.4	7.3	6.6	16.3	10.3	5.5	17.9	13.3	10.8	13.1	9.8	7.8	4.7	14.2	7.8	22	5.8
247741_at	77.3	108	139.3	123.6	102.5	71.5	96.1	128.8	159	148.3	152.1	115.8	99.9	169	157.4	150.4	142.3	76.5
247742_at	30.9	42.8	41.5	35.8	45.9	51.8	51	52.3	39	53	58.2	56.4	52.5	57.7	55.2	44.9	66.4	53.2
247743_at	67.9	55.1	60.2	82.2	107.5	84.1	78	73.8	79.7	77.7	54.6	80.7	62.4	52	112.9	112.8	120.4	88.5
247744_at	17.5	18.9	25.3	29	25.1	24.1	17.5	33	29.5	25.4	21	24.2	28.1	32.8	41.5	43.8	48.4	51.1
247745_at	608.4	219.4	167.8	177.8	270	450.4	411.8	261.5	131.9	117.4	168	398.2	405.5	180.7	131.4	103.8	229.7	289.8
247746_at	132.1	129.8	150.3	158.8	170.6	137.7	130.9	160.8	154	144.2	125.3	153	94.5	80	107.2	152.3	135.2	126
247747_at	36	37.8	67.6	77.2	90.3	51	33.1	77.9	80.2	76.3	47.9	40.6	53.9	55.9	65.6	85.8	82.3	49.3
247748_at	76.5	64.1	103.3	96.6	91.6	96.6	65.6	72.1	78.2	74.9	69.5	70.1	50.3	53.7	80.4	55.9	65.4	79.4
247749_at	0.9	1.4	1.7	1.3	1	0.8	0.8	0.6	0.3	0.9	0.8	1.8	0.9	0.5	0.9	1	1	0.7
247750_at	461.3	270	244.3	308.1	327.6	376.4	432.3	362.8	342	300.1	309.1	411.2	583.7	281.3	333.9	392.4	449.6	470.6
247751_at	27.5	30.2	17.8	21.4	16.2	24.1	23.2	24.2	22.6	18.3	20.8	21.7	13.6	37.8	16.9	13.1	19.5	10.9
247752_at	1	0.6	0.5	0.4	0.6	0.6	0.5	0.5	0.3	0.4	2	0.6	3.1	0.9	0.8	0.9	1.9	0.9
247753_at	1.5	2.3	2.1	0.5	0.6	1.8	1.9	1.7	0.5	1.8	1.8	0.5	0.8	2.3	0.8	1	1.9	0.8
247754_at	196.5	226	94.7	30.5	111.5	133.2	179.6	97	25.5	73.6	165.4	94.7	177.1	139.1	65.6	28.4	117.5	124.5
247755_at	8.4	12	15.7	14.7	10.2	13.9	7.5	13	6	6.3	11.5	5.1	17.5	14.1	10.7	7.3	20.9	2.3
247756_at	3.2	3	4	1.6	1.9	2.4	2.1	16.3	0.9	2.6	2.8	5.9	4.5	27.1	8.4	19	8.4	2.6
247757_at	1.7	8.5	6.1	0.9	1.1	7	0.8	4.7	4.4	4.3	1.2	3.2	6.8	10.4	9.2	11	3.1	6.3
247758_at	1.3	4.4	7.3	2.5	1.7	1.8	0.8	6.4	3.7	1.5	6.1	1	2.6	2.8	2.3	3.2	13.1	12.1
247759_at	0.5	1.4	11.2	3.8	1.1	1.1	0.9	1.3	1.2	1.1	2.6	3.7	1.3	3.8	2.9	9.5	3.2	3
247760_at	18.9	183.7	178.5	102.8	28.8	23.9	24	24.9	116.3	153.3	151.9	26.7	23.4	172.4	167.6	86.9	29.6	20.7
247761_at	338.5	317.6	329.9	303.7	376.5	329.9	362.3	346.7	333.8	312.7	341.2	342.2	340.2	384.5	294.7	299.2	342.6	311.1
247762_at	39.2	58.3	54.4	47.8	59.4	67.5	38.4	31.8	5.4	34.3	49.1	33.7	82	95.8	65.3	49.1	82.3	45
247763_at	61.9	114.8	126.5	102.2	82.2	70.3	84	85.9	103.7	109.5	107.2	75.6	78.3	84.3	78.4	104	73.8	78.2
247764_at	9	11.8	14.9	6.4	7.9	10.4	18.3	2.8	12.3	10.6	14	10.3	28.6	19.4	29.6	4.5	24.9	11.9
247765_at	12.1	7.3	10.3	18.6	5.5	11.8	12.2	17.3	9.4	7	19.6	16.2	3.8	1.7	12.5	21.5	10.7	13.8
247766_at	739.5	726.7	347.7	331.8	313.2	486.5	829.1	411.8	306	381.4	857.1	626	660.4	679.9	299.2	354.1	374.5	449.2
247767_at	9.3	15.3	8.7	5.2	13.5	9.3	9.4	10.7	6.4	10.1	5.5	5.5	12	15.9	14.1	24.7	17.9	20.6
247768_at	51.4	52.4	59.3	66	121.2	85	41.9	112.7	70.6	82.5	61.9	91.7	51.3	45.8	65.1	63	161	88.4
247769_at	0.8	1.8	1.6	0.7	0.6	0.5	0.5	1	0.7	0.7	1	3.6	2.2	4.3	0.7	1.1	1.6	1
247770_at	147.6	203.6	157.2	201.4	213	177.5	171.6	189.2	168.2	214.2	185.7	164.5	213.8	210.9	240.8	215.4	278.2	257
247771_at	94.6	166.1	141.5	174.6	132.8	108.7	88.2	109.6	132.6	126.4	176.7	90.8	146	176.9	153.5	187.5	130.3	150.4
247772_at	0.9	2.7	1.1	1.1	2.2	2.2	2	3.1	0.8	1.8	5.2	4.7	1	8.4	7.5	2.1	14.7	10.4
247773_at	8	15.5	14.6	7.4	12.6	10.8	6.9	9.8	7.4	9.1	11.7	6.7	7.8	25.6	8.4	11.2	12.4	11.5
247774_at	2.5	2.5	6.2	4.2	6.7	6.2	1.2	0.7	0.5	0.9	1.3	0.6	5.3	3.6	2.7	6.9	15.2	3.7
247775_at	14.3	23.4	16.4	10.4	15.7	18.5	13.8	20.7	18.5	20.5	20.8	12.5	18.6	25.6	30.1	19.9	37.2	27.3
247776_at	21.6	36.3	59.6	49.2	23.5	29.5	15.6	41.9	58.2	79.4	42.4	40	25.8	59.2	91.2	58.3	61.7	47.6
247777_at	319	317.5	316.5	310.7	299.6	326.2	282.9	300.3	295.7	297	259.8	303.7	258.5	220.8	254.4	242.8	241.8	267.2
247778_at	0.7	1	1.1	1	0.8	1.3	0.8	0.8	0.6	0.9	1.3	0.3	1.1	1.6	1	1.2	0.9	1.5
247779_at	18.1	22.6	14	16.1	11.4	18.5	21.1	17.1	16.4	13.6	16.5	20.9	15.1	19.7	16	24.6	15.6	27.6
247780_at	154.2	185	31.8	198.6	77.1	98.4	145	27.8	123.6	14.3	177.8	64.1	196.2	155.6	21.9	151.6	41.3	78.1
247781_at	6.3	19.7	15.5	13.2	5.9	14.4	8.7	9.1	6.1	13.3	9.7	7.4	3.7	23.6	3.3	12.5	11.1	23.4
247782_at	6.3	6.6	6.2	1.6	7.4	7.7	4.6	11.5	5.6	10.2	9.8	8.3	9	0.7	3.5	0.6	4.7	3.9
247783_at	190.8	116.6	134.2	171.4	221.3	224	164.3	226.5	173.2	158.4	108.6	311.3	201.3	91.2	113.9	184.5	216	185.2
247784_at	5.1	3	11.3	8.8	7.8	1.7	1.6	1.3	9.7	6.4	9.8	0.7	8.5	12.6	19.5	7.9	18.5	21.6
247785_at	0.4	0.6	0.5	0.3	0.5	0.9	1	0.3	0.3	0.4	0.5	0.2	0.8	1	5.1	1.1	1.2	0.5
247786_at	39.8	35.9	102.5	66.1	93.1	74.2	33.4	81.5	84	121.8	40	73.8	33.2	56	100	69.2	93.5	64
247787_at	165.2	125.4	150.6	155.7	163.9	165.5	136.5	156.3	121.2	117.6	114.7	173.7	148.8	105.4	113.5	118.6	109.3	132.5
247788_at	53.9	49.5	45.9	29.8	45.9	55.4	82.1	47.6	47.8	39.1	57	45.7	125	80.9	64.9	41.1	129.8	86.6
247789_at	1.1	2	1.7	0.4	1.3	1.4	1.5	0.4	0.4	1.3	1.5	0.4	2.9	2.2	1.9	1.2	0.6	1.3
247790_at	106.6	83.3	79.2	73.1	88	112.7	118.7	88.3	70.9	91.3	95.7	91.3	110	91.7	62.3	61.1	88.7	86.4
247791_at	437.8	363.8	472.1	582.4	539.8	439.3	406.5	664.7	597.2	423.7	377.2	470.5	256.4	219.7	294.9	418.7	284.7	284.4
247792_at	79.8	52.2	62.4	55.2	108.6	88.9	92.7	103.6	54.7	67.3	57.4	78.1	88.8	43.3	57	74.4	101.1	100.1
247793_at	173.4	60.5	38.2	29.4	83.7	108.8	182.6	46.8	25.4	32.7	51	56.1	79.8	46.6	42.4	29.1	56.7	61.2
247794_at	118.3	155.4	204.7	121.2	133.4	129	67.4	105.2	112.3	146.1	115.5	85.1	66.8	204.8	225.4	116.2	120.9	124.7
247795_at	17.2	8.7	7.5	2.7	6.1	10.6	4.6	12.7	15.2	3.8	9.9	9.8	17.8	20.2	5.6	27	5.7	14.5
247796_at	1.4	2.9	6.5	0.5	4.7	3.2	4.6	0.6	0.8	0.6	1.8	0.4	6.6	6.7	4.9	7.4	5.5	2.9
247797_at	0.7	0.4	0.7	0.3	0.7	0.3	0.8	0.4	0.3	0.3	0.3	0.3	0.3	1.2	0.5	1.2	1.3	0.8
247798_at	2.8	4.9	6.1	0.5	1	0.4	0.9	0.6	2.1	5.3	0.6	2.2	1.1	11.6	4.9	6.9	0.5	1.6
247799_at	0.7	1.2	1	2.2	1.2	1.6	0.6	0.6	0.5	1	0.8	0.3	2.6	2.2	1.4	3.5	2.8	2.1
247800_at	186.3	85.9	97	97.1	204.7	206.8	76.7	132.7	37	40.6	44.5	129.8	128.7	68.4	65	72.3	178.9	153.6
247801_at	126.4	121.4	94.7	83.1	147.3	128.7	121.9	113.3	109.8	82.1	107.9	138.9	99.5	77.6	95.6	95.3	140.9	106.8
247802_at	20.7	12.1	14.4	14.3	11.9	18.5	22.5	11	17	12.8	13.8	19.8	27.1	10.9	11.2	8.4	17.3	20.4
247803_at	24.1	27.3	21.4	27.8	18	23	30.4	24.8	20.1	26.5	22.3	22.6	16.1	28.5	30.9	23.1	34.5	22.1
247804_at	1.2	4.3	8.1	3.2	9	9.3	8.6	7.2	6.3	7	7.5	1.2	0.6	20.6	6	5.3	18.1	12.7
247805_at	1.3	1.7	9.4	1.6	2.9	1.2	0.9	9.8	3.8	1.4	0.5	2	2.1	1.8	13.9	17.8	11.3	1.1
247806_at	220.1	210.6	180.3	212.8	245.1	227.6	216.7	260.3	204.2	187.9	223.4	281.6	249	203.6	197.9	210.2	246.1	215
247807_at	16	5	2.7	1.2	2	11.8	13.4	5.2	1.1	9.1	8.6	8.7	15.4	3.8	3.7	6.3	3	13
247808_at	33.5	33.4	33.8	38.1	35.6	34.1	36.2	41.7	38.4	36.9	42.5	46	15.5	15.6	30.7	33.1	17.7	33.7
247809_at	7.6	14.8	13.6	5.5	9.9	19	10.9	8.2	9.3	11.9	16.2	7.9	32.6	25.6	25.6	15.9	13.4	17.4
247810_at	504.3	507.9	617.3	623.7	618.6	533.8	455.3	698.7	657.7	575.7	459.4	626.5	534.1	483	581.7	577.3	518.8	544.8
247811_at	157	98.2	112.2	110.9	135.1	138.7	157.9	139.1	102.1	134.5	120.3	142.7	162.3	118	92.6	75.4	94.1	89.2
247812_at	44.5	41.8	33.3	24.4	28.2	22.3	26.1	26.1	15.4	17.2	22.6	20.7	40.1	31.1	30.4	33.2	31.3	27.6
247813_at	1029.3	1203.2	1054.8	1192.6	1059.5	1101.4	1124.4	1192.3	1154.9	1090.7	1320.5	1368.2	1303.1	1214.8	976.4	1277.2	1206.7	1239
247814_at	242.9	131.3	148.6	481.4	498.9	391.2	170.2	381.7	370.3	167.4	140.5	398.5	119.6	89.3	135.7	438.7	276	231
247815_at	782.9	1117.5	1007.6	962	861.6	744.8	916.8	815.7	1037.2	1175.5	1183.7	781.2	789.3	964.3	921.9	707.1	710.5	672.7
247816_at	581.9	694	567.1	889.1	858.7	836.1	547.8	845	819.9	604	642.7	891.8	494.1	533.8	502.1	663.2	678.8	606.7
247817_at	302.6	193.2	237.5	233.5	287.5	313	252.7	242.6	195.7	187.6	190	264.2	289.3	166.8	195.5	244.3	277.4	260.2
247818_at	73.7	75.8	118.2	84.4	109.9	97.8	73.1	79.2	88.5	75.2	90.5	83.8	100	110.9	124	84.9	109.9	132.6
247819_at	71.5	67.5	39.6	36.8	54.3	54.4	74.2	36.3	34	26.4	41.1	40.4	83.3	78.1	61.4	50.2	48.6	80.5
247820_at	106.3	85.2	77.8	82.6	70.3	91.7	103	86	96.4	60.5	95.7	78.3	97.3	70.9	52	66.3	100.4	116.5
247821_at	188.9	204.1	214.4	241.7	218.3	203.8	213.5	205.8	220.5	206.1	242.7	209.3	186	204.6	182.6	226.8	171.6	164.9
247822_at	101.4	100	89.6	100.9	88.3	92.1	104.2	112.4	96.9	108	116.7	102.6	114.7	93.8	102.2	89	121.6	95.1
247823_at	79.1	75.3	71	72.9	66	61	55.3	87.9	77.6	81.5	74.4	73.2	102.6	113.3	138.5	108.6	122.7	112.5
247824_at	4.1	9.2	4.8	5.6	8.2	8.7	9.8	9	5.8	7.5	10.6	6.1	4.9	13.4	2.2	3.1	9.5	14.1
247825_at	45.8	54.4	52.9	50.2	57.6	56	44.8	38.8	37.7	58.4	55.6	48.8	75.8	76.5	55.9	68.5	57.2	66.2
247826_at	119.8	96.8	94.2	74.6	105.2	127.9	127.3	91.8	75	82	100.4	102.3	135.7	115	106.5	83	115.4	133.5
247827_at	15.9	23	20.3	23.6	14.4	19.6	13.1	17.7	14.7	12.2	17.8	12.6	1.8	21	19.6	23.2	19	19.8
247828_at	16.8	17.8	24.7	24	26.6	19.8	14.3	26.4	21.3	20.4	18.1	22.9	41.6	50.1	62.3	34.7	56	56.9
247829_at	22.9	20.2	19.8	18	22.9	29.5	22.9	39.1	18.3	23	21.6	34.9	11.1	28.4	15.5	15.1	37.5	22.6
247830_at	25.4	20.7	24	14.9	13.8	21	20.2	18.3	20.2	20.4	24.8	20.9	32.6	27	36.7	34.7	20.8	35.4
247831_at	2.3	6.9	5.5	3.4	8.9	4.3	5.7	7.9	2.5	1.1	7.8	3.7	13.6	12.6	2.3	2.1	2.9	2.6
247832_at	12.3	9	2.8	3.1	12.5	9.3	18.1	13.3	9.7	7.1	14.7	8.1	8.1	2.7	6.2	2.3	16.4	22.1
247833_at	50.3	24.2	28.3	23.1	48.5	51	36.1	43.7	27.1	21.2	20.2	45.7	41.5	26.6	24.4	26.5	34.4	40
247834_at	278.4	280.4	327.6	328	355.4	319.8	247.3	363.5	314	285.1	240.6	304.2	309.6	294.8	307	336.6	311.8	308.9
247835_at	29	20.8	17.2	19	26.6	20.7	12.9	16.6	13.1	13.5	7.1	23.9	23.5	21.7	13.2	16.9	12.3	18.8
247836_at	96.3	118.9	111.3	98.9	163.6	122.8	108.7	95.3	86.4	97.6	99.5	74	81.4	72.2	56.1	69.8	85.8	69.5
247837_at	2.7	1.4	2.1	1.3	1.8	2	2.5	1.5	1.9	2.8	2.8	1.4	3.2	3.1	3	2.9	6.4	3.1
247838_at	133.3	182.4	122	174.7	120.2	74.2	132	154.7	210.2	183	203.6	160.4	109.6	160.4	115.4	162.3	191.8	120.4
247839_at	431.8	472.4	433.7	435.6	423	404.4	521.2	485.1	510.6	442.4	519.8	511.6	587.1	525.8	504.2	464.2	467.3	505.7
247840_at	236	267.7	246.1	284.4	260.3	221.4	276.3	247.5	272.5	242.4	261.7	222.7	226.3	285.4	319.2	256.2	169.4	200.9
247841_at	64	64.4	42.7	66.8	59.4	63.4	59.5	71	64.2	65.3	72.8	57.6	54.5	63.1	68.1	84.5	61.7	54.5
247842_at	228.1	209.4	221.6	227.8	291.5	253.6	237.1	283.1	248.4	221	211.7	237.9	218.5	191.6	213.6	247.1	261.9	251
247843_at	1.5	1.2	1.6	1.4	2.4	1.8	1	1	1.5	1.3	2.2	1.3	2.9	2.9	3.9	4.4	3.7	2.8
247844_at	2.9	4.2	2.5	6.2	8.2	2.5	1.1	8.2	1.7	10.9	7.9	1.2	13.5	12.1	2.9	15.7	18.9	11.5
247845_at	108.7	61.3	59.8	71.9	83.8	95.4	128.9	105.7	75.9	66.7	77.6	100.8	128.7	63.4	89.6	71.7	82.5	95.9
247846_at	60.2	59	79.1	55.9	69.1	73.4	63.2	62.8	83.8	71.5	93.5	75.9	84	94.2	72.4	43.6	98.5	72.2
247847_at	361.1	266.3	192.1	215.8	306	360.7	323.4	249.3	192.1	164.4	249.4	264	441.4	322.3	133.1	233.2	300.3	355.3
247848_at	89.7	33.5	14.3	38.4	51.3	77	89.2	75.2	33.7	4.4	23.3	93.9	50.3	20.8	3.4	17.9	38.1	47.1
247849_at	65	66.9	55.8	67.4	54.1	49.9	58.4	85.1	71.1	79.7	77.5	77.4	68	93.5	59.5	48.9	76.1	62.9
247850_at	32.5	20.3	19.2	25.6	31.4	34.8	39.5	34.9	29.4	19.6	25.4	40.9	40.1	32.6	21.6	30.4	39.2	41.8
247851_at	526.7	896.1	1122.4	623.2	345.8	579.3	468.8	277.6	574.9	844.2	840.5	481.8	583.4	868.8	921.7	615.9	307.1	485.8
247852_at	390.1	422.8	450	447.7	463.9	412.5	352	431.2	383.2	378.1	373.3	407.1	184.3	211	198	222.6	213.2	174.9
247853_at	438.7	521.3	427.2	456.7	427.2	433.3	352.7	512.1	494.1	368.3	505	575.1	284.2	409.4	300	291.7	374.8	356.6
247854_at	133.1	108.5	112	113.8	123.4	155.8	111.3	140.5	135.4	142.8	130.2	177.1	96.1	97.6	109.4	96	147.1	124.1
247855_at	19	22.6	28.7	26.8	30	26.2	20.3	29.7	22.3	24.3	28.6	20.6	26.7	26.6	26.7	40.5	24.8	34.3
247856_at	64.6	45	53.4	57.2	76.1	61.7	72.6	71.9	81.7	71.4	61.6	82.1	86.7	48.9	102.4	68.3	79	79.1
247857_at	1.7	6.1	1.4	1.2	0.9	7.4	1.2	1.7	1.1	0.9	1.4	1.2	1.3	1.7	3.1	2.6	3	5.8
247858_at	174.2	122	128	184.9	198.5	180.5	148.9	150	150	139.1	111	150.9	199.1	122.6	171.1	200.8	199.7	172.9
247859_at	80	82.6	90.8	93.7	91.3	97.4	89.9	106.5	99.4	93.1	91.6	92	103.4	89.7	105.5	123.6	146.5	141.9
247860_at	195.1	109.4	95.1	110.9	142.2	155.7	202	170.5	153	135	144.5	217.4	142.9	91.3	107.1	89.8	140.6	132.3
247861_at	13.9	14.3	2.3	4	20.3	19	15.7	28.1	13	12.4	20.8	16.2	3.6	6.4	5.4	19.8	4.6	14.1
247862_at	647.8	761.7	1021.1	1107.9	857.3	775.6	845.4	770.5	945.3	997.5	870.6	990.6	782.9	802.4	1137.3	994.6	754.1	779.1
247863_at	55.7	45.1	47.1	53.4	43.1	35.1	43	41.7	43.4	38.2	46	39.4	47	36.1	33.4	40.2	13.7	30.9
247864_s_at	162	232.1	229.5	230.9	293.2	234.5	170.3	195.7	216.5	212.6	233.6	170.9	163.1	226.6	194.3	170.7	212.1	241.5
247865_at	279.2	253	305.5	300.3	264.6	295.7	240.5	217.9	233.9	221.5	228.6	211.3	284.1	288.5	276.6	333.8	243.4	276.6
247866_at	43.8	0.7	6.1	10.2	23.5	18.3	15.3	4.8	5.8	0.5	1.1	7.1	11.7	10.1	23.2	17	19.3	16
247867_at	24.1	50.3	263.8	62.3	53.4	37	11.3	40.3	61.1	343.8	34.2	22.9	23.1	25.3	208	51.1	34.7	34.1
247868_at	1.8	1.9	0.6	1.1	1.2	0.8	0.9	1.7	1.4	1.7	0.6	1.2	1.3	15.6	3.6	2.4	10.1	2.1
247869_at	8.5	13.3	2.7	0.8	5.8	1.5	12.4	4.4	2.6	2.9	4.5	1.7	17.6	6.9	2.1	1.9	16	2.4
247870_at	64.9	66	57.9	53.8	57.2	78.1	60.5	56.4	79.5	60.7	53.6	58.7	51.5	69.7	66.7	56.4	52.2	54.5
247871_at	0.5	1.4	1.3	1	0.8	0.7	1.3	0.5	0.9	0.6	1.4	0.5	2.1	1.7	2.6	1.1	7.4	1.4
247872_at	6.7	14.4	6.2	4.3	7	19.2	2.2	5	4.6	2.2	17.9	6.3	10	21.7	8.8	16.6	4.1	14.1
247873_at	1.4	1.5	3.1	1	2.5	7.5	1.6	2.1	1.7	7.1	2.2	5.6	2.3	2	10	10.1	2.8	16.7
247874_at	197.3	218.4	243.6	259.2	225.5	198.9	242.8	240	226.2	226.7	243.7	183	194.9	274.1	180.6	204.9	273	238.9
247875_at	21.1	34.1	36.2	16.1	27.9	43.1	31.9	30.1	24.3	17.8	27.6	25	48.4	50.3	47.5	45.4	31.2	36.2
247876_at	0.1	0.1	0.1	0	0.1	0	0	0.2	0.1	0.1	0.1	0.1	0.3	0.4	1.4	10.3	0.6	0.5
247877_at	29.2	41.3	34.4	31.6	27	33.5	36	21.7	26.2	23.6	27.4	30.4	43.3	57.1	35.3	46.8	43	62.7
