Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
3 beta-hydroxysteroid dehydrogenase type 7	Hsd3b7	Q9EQC1;D3Z3X1;D3Z3X2;D3YU71;D3YVB8	1416968_a_at	13.15233392	13.21195859	13.37085423	13.38931306	13.02223071	12.91998137	12.44429894	12.05570098	12.25714143	12.50595317	12.97891712	13.18186033	13.39421544	13.39165592	13.37783995	13.42775577	13.012948	12.89438176	12.44043807	12.39291906	12.2402144	12.62233794	12.86668475	12.96789086
	Nup153	E9Q3G8	1441733_s_at	5.985626104	5.692690979	5.805515444	5.816002029	5.896552811	6.104037778	5.842135644	6.055992888	5.854759994	6.180682238	6.093638049	5.780715092	5.653129674	5.6561221	5.517393486	5.476820175	5.708327625	5.360257111	5.538627525	5.782489084	5.847422954	6.185949155	6.390840141	6.493717552
Nucleoporin p58/p45	Nupl1	Q8R332-2;Q8R332;Q8R332-3;Q8R332-4	1424390_at	7.184537663	7.214113697	7.401651879	7.477134209	7.699898447	7.512933356	7.503294847	7.86680141	7.407863351	7.492690866	7.495149031	7.218769202	7.017949778	7.234431451	7.26799691	7.397656071	7.597333209	7.448164753	7.542302569	7.629004822	7.26191626	7.055364604	7.1327828	7.249830306
WD repeat domain phosphoinositide-interacting protein 1	Wipi1	Q8R3E3;Q8R3E3-2	1424917_a_at	6.396059753	6.2929149	6.657018061	6.788989025	6.975110342	6.968455732	6.7263881	6.600141394	6.420724257	6.476858952	5.541891375	6.080359496	6.287267596	6.582923388	6.790298636	6.475958777	7.030027025	6.782542729	6.380152238	6.454674868	6.577667567	6.439523913	6.639998061	6.295372696
Cleavage and polyadenylation specificity factor subunit 2	Cpsf2	O35218	1420936_s_at	6.522992862	6.702489865	6.179672052	6.537908344	6.392098523	6.260219787	6.533125661	6.634231535	6.804100983	6.767116806	7.00181202	6.685538926	6.342402583	6.17460282	6.174646578	6.71569447	6.322246499	6.303520308	6.395777015	6.650785265	6.416493024	6.511268247	6.513123081	6.7940777
Cytoplasmic polyadenylation element-binding protein 2	Cpeb2	E9Q5X2;E9Q969;D3YUJ4;Q812E0;Q7TN99-5	1458518_at	6.256149549	6.840719314	6.422503889	6.813953437	6.424911476	6.262806413	5.528619866	6.717420843	6.131693258	5.875978818	5.530222959	5.941870303	6.552168855	6.471009513	6.140767972	6.498882224	5.834774492	5.936603232	6.061472848	6.078131328	5.169628958	5.486049571	6.023608606	4.390692364
Guanylate cyclase soluble subunit beta-1	Gucy1b3	O54865	1420871_at	5.330953526	5.389419996	5.455771087	5.277512821	5.354228953	5.279653629	5.593238244	5.469209233	5.075800122	5.270869203	5.294738568	5.167413628	5.326866316	5.190966295	5.260839429	5.294663341	5.297562673	5.303231404	5.454578543	5.720974872	5.025901242	5.065191671	4.56800166	5.213056146
Early endosome antigen 1	Eea1	Q8BL66	1438045_at	7.948547846	8.257759072	7.628780094	8.244492595	8.5028298	8.347468986	7.872675941	7.876066452	7.969159901	7.879945114	8.204438289	7.775729574	8.050958389	7.69708155	7.91050411	8.447188055	8.526071551	7.930413567	7.996113444	7.948082725	7.88220924	7.447002462	7.912206514	7.601142219
Probable proline dehydrogenase 2	Prodh2	Q8VCZ9;F7CED2;D3Z5H4;D3YV12;D6RET3;F6ZBU4	1432099_a_at	10.67574208	10.53637384	10.48566878	10.77231095	10.57270305	10.69713664	10.6326274	10.7130262	10.64348184	10.55952267	10.52804114	10.63043317	10.59918197	10.59730124	10.71289683	10.74959428	10.78973164	10.83068069	10.66903959	10.73410109	10.54845798	10.71702326	10.57647184	10.44085816
39S ribosomal protein L55, mitochondrial	Mrpl55	Q9CZ83-2;Q9CZ83	1429453_a_at	8.853090988	8.783023073	8.935944079	8.809133804	8.852318945	8.869360213	8.772988104	9.124500545	8.791507065	8.819819977	8.838349899	8.721012139	8.77292109	8.708750852	8.710388307	8.78154239	8.886424544	9.078641735	8.860399291	9.008635508	8.846363938	9.024578349	8.874913953	9.000229365
TOX high mobility group box family member 4;TOX high mobility group box family member 3;Thymocyte selection-associated high mobility group box protein TOX	Tox4;Tox3;Tox	Q8BU11;Q80W03;Q66JW3	1425484_at	4.303787462	4.303659912	4.537977201	4.729584502	4.757869537	4.758049646	5.124815371	4.864817895	4.567605045	4.309665906	4.192243391	4.420927664	4.350937399	4.301363121	4.378956251	4.699739422	4.940934117	4.735102508	4.834191042	4.346381476	4.628172493	4.118063655	4.426183318	4.266087603
BET1 homolog	Bet1	O35623	1416866_at	9.513459549	9.748889297	9.443973796	9.388538676	9.14969801	9.098135546	8.97755034	9.313576592	9.540665837	9.497762743	9.631727765	9.232396408	9.421003836	9.384813613	9.110443755	9.331136123	8.853604312	8.979409388	9.22150596	9.424713657	9.73315504	9.628996378	9.655569502	9.418825836
Perilipin-5	Plin5	Q8BVZ1;Q8BVZ1-2	1441915_s_at	9.743638273	9.561421786	9.646885835	9.135917609	9.232489103	9.352971686	9.477774286	9.924145533	9.579453118	9.748213437	9.790223274	9.603974419	9.627663339	9.480455893	9.046838316	8.924151711	8.960584807	9.089532452	9.511480588	9.659077765	9.661948426	9.955770207	9.916219907	10.29921794
	C6	E9Q6D8;Q91X70;Q8BRY4	1449308_at	11.63863899	11.68072502	11.62043849	11.38684583	11.23625872	11.34773747	11.21219114	11.2643075	11.17335566	11.54402817	11.70451488	11.45418124	12.12021088	11.8794665	11.88362286	11.39123874	11.30779912	11.64747821	11.33843301	11.49770926	11.16558113	11.63848484	11.62166746	11.50590652
Ataxin-2	Atxn2	E9QM77;O70305;E9QQ60;O70305-2;E9QQ61;O70305-3;F6U2C2;F7B6X4;E9PZC0;F6V8M6	1460653_at	7.943808297	7.95810851	7.67846286	8.419310198	8.182648819	8.149936141	7.380480056	7.140219395	7.220540702	7.347682061	7.719931822	8.13341484	8.363830569	8.223019848	8.434942157	8.499001012	8.300594685	8.035343898	7.611247466	7.869226813	7.548080052	7.808451942	8.017189976	7.753236245
SAM and SH3 domain-containing protein 1	Sash1	F8VQK5;P59808	1448005_at	10.08832227	10.11249702	10.34021776	10.28450388	10.35102796	10.35163919	10.15467506	9.94939249	9.876511286	10.18321832	9.925979157	10.22606614	10.22464234	10.50105635	10.39056119	10.33709066	10.39306989	10.00466186	10.01985975	9.807937263	10.44393688	10.20181701	10.42845887	10.38246337
Niemann-Pick C1 protein	Npc1	O35604;G3X8W9;Q3U2B2	1423086_at	9.440885699	9.423056201	9.372839843	10.22093691	10.21915642	10.16644334	9.490448307	9.539454861	9.244690107	8.853301107	8.638176662	8.992730581	9.345449235	9.712616937	10.28266231	10.07128022	10.39759504	9.977446748	9.507176479	9.498250877	9.059560289	9.172327501	9.416225688	9.010212166
Caspase-7;Caspase-7 subunit p20;Caspase-7 subunit p11	Casp7	P97864	1448659_at	9.079908995	8.99797025	8.99297419	9.191797672	9.093702694	8.929418692	9.47667302	9.538405773	9.251157682	9.100581017	9.569974034	8.888623767	8.80300873	8.918388993	8.982747902	8.938284837	9.366276641	9.303923399	9.265991461	9.378486573	9.246239052	8.857766361	8.950790612	9.088474293
Isovaleryl-CoA dehydrogenase, mitochondrial	Ivd	Q9JHI5	1449001_at	9.873564842	9.77585366	9.758371576	9.793696338	9.617749228	9.511436359	9.324449531	9.308071838	9.843762294	9.701859543	10.05690197	9.535602327	9.901368973	9.633936642	9.779532849	9.927410409	9.67198546	9.549849016	9.6232735	9.537660997	9.691356932	9.87389879	9.773123217	9.886618702
Sorting nexin-18	Snx18	Q8C788;Q91ZR2	1416359_at	8.489565999	8.356228625	8.372095154	8.476487878	8.45394563	8.268306989	8.226338258	8.515234225	8.276378021	8.55362783	8.435255567	8.444487624	8.03858712	8.459635993	8.280626618	8.318532557	8.320952294	8.181842501	8.20682693	8.187738	7.982793311	8.395603905	8.262977223	8.436861395
Acyl-CoA synthetase family member 2, mitochondrial	Acsf2	Q8VCW8	1425355_at	7.216389103	7.184964797	7.412027948	7.344379652	7.368944888	7.597692649	7.501757342	7.298286349	7.32179169	7.160723103	7.536144299	7.702988859	7.661461088	7.802829123	7.952765313	7.844358119	7.709056509	7.847687712	7.809950887	7.75668223	7.810352645	7.971081785	7.681438198	7.753238054
Actin-binding LIM protein 1	Ablim1	E9Q1E8;E9Q9C7;E9Q9D2;E9Q9D1;E9QK41;Q8K4G5;E9Q9C2;E9Q9C1;E9Q9C0;E9Q9C8;Q8K4G5-2;E9Q030;Q8K4G5-3;E9Q9Q7;E9Q9C9;E9Q9C4;Q8K4G5-4	1454708_at	8.396047516	8.121171929	8.094227757	7.959198394	7.615528615	7.501077683	7.657562389	7.755633761	8.201553618	7.7325597	8.772604839	7.905185918	8.237908008	8.042527359	7.812426615	8.108548858	7.71307867	7.507798149	7.87236511	7.79617707	8.161463228	7.932661958	7.929254726	8.08146963
Vesicle-fusing ATPase	Nsf	P46460;G3UX86;G3UX98	1457205_at	3.926825626	3.904641115	3.973284988	3.824467231	4.214174641	4.146805885	4.076137837	4.01307315	4.092510712	3.86728405	3.993776719	3.974646705	3.795426049	3.820057674	3.956454422	3.906498581	3.969680617	3.867260776	4.069883651	3.994884132	3.742805324	3.967549068	3.956286497	3.878356958
4-aminobutyrate aminotransferase, mitochondrial	Abat	P61922;P61922-2;Q3TUE8;F6RN86	1433855_at	11.69303992	11.64526699	11.5910974	11.81003219	11.54661475	11.54441557	11.16258526	11.1902731	11.32451945	11.27076879	11.60382158	11.31347738	11.83704073	11.73876828	11.89020552	11.81257368	11.68762448	11.63333503	11.35381724	11.41203115	11.26812772	11.29548949	11.29116347	11.42080857
Serine/threonine-protein kinase MRCK alpha	Cdc42bpa	E9PVY0;Q3UU96;D3YYN8;Q3UU96-2;F6Q5A5;F6S5Z6	1436380_at	6.779051337	6.771433121	6.577445141	6.783679702	6.596023511	6.608232168	6.21589554	6.34581909	6.451838193	6.383000412	6.436656377	6.573793127	6.502349739	6.916413817	6.637004921	6.522166921	6.638761086	6.239681422	6.335990555	6.373139517	6.551996121	6.569422468	6.80178866	6.621853966
Protein PML	Pml	Q60953;Q60953-2;F6XUT1	1448757_at	6.737837207	6.749714626	6.858870707	6.786081999	6.562511546	6.223738905	6.68018476	6.202718626	6.975492118	6.746334566	7.278607221	7.073625035	6.889765676	6.906741862	7.060856431	6.795305729	6.562958651	6.607282734	6.795483901	6.858096767	6.87318115	6.689406785	7.173404935	7.352389033
Torsin-1B	Tor1b	F8WIQ6;Q9ER41;D6REF0;F6VK94;F6ZDX6	1448848_at	8.415212786	8.275205787	8.511324998	8.289652787	8.708562173	8.826115516	8.844494412	8.880908032	8.812429173	8.52794717	8.373397466	8.34529419	8.312606515	8.223647049	8.426841605	8.246711163	8.726220486	8.793802776	8.90518978	8.743855077	8.871738008	8.741579085	8.611194748	8.656245603
Cytochrome P450 4A14	Cyp4a14	O35728	1423257_at	6.748225826	8.287765036	7.745923408	9.30761464	10.43664631	8.113541137	9.865517148	9.882401225	7.560970256	6.738847875	10.76045	10.4353797	7.298840537	8.376701015	8.118785125	10.83100638	9.06733264	8.625116963	10.25743307	8.264380474	8.89956135	8.009811411	6.536263662	8.2179167
Catalase	Cat	P24270;A2AL20	1416430_at	13.50780313	13.51990321	13.47267448	13.58869711	13.5702892	13.48981596	13.51434343	13.53352221	13.43335519	13.41327116	13.53352221	13.45225566	13.5310323	13.73612254	13.64771691	13.57490911	13.62273587	13.50702894	13.56702724	13.58867437	13.52062984	13.61467777	13.54444124	13.48502207
Far upstream element-binding protein 2	Khsrp	Q3U0V1	1436813_x_at	8.246230886	8.265618216	8.385444975	8.234500005	8.126187168	8.195098089	8.29312333	8.208066415	8.218996018	8.166843659	8.240355942	8.050502074	8.193959356	8.200534334	8.041883905	8.109829033	8.197195822	8.051702375	8.236827818	8.021971819	8.167817472	8.121581909	8.157182604	8.230441902
60S ribosomal protein L7a	Rpl7a;Gm5619;Rpl7a-ps3;Gm16477;Rpl7a-ps5;Rpl7a-ps10;Gm5459;Rpl7a-ps8;Gm4978	F6TJZ4;D3YXT4;P12970;D3YU93;D3Z3R0;F6U2H0;D3YVE6;F6ZVW4;F6TIC7;F6VBB8;F6YI27;F6SSI5	1422613_a_at	13.14877419	13.13560376	13.12329743	13.09844333	13.08461645	13.07828522	13.18950202	13.21468391	13.13563951	13.15409739	13.12160706	13.13780445	13.08391171	13.07827665	13.05745614	13.09054107	13.05023266	13.09512267	13.14618904	13.14127564	13.23913377	13.14566572	13.06922906	13.15332416
C-type lectin domain family 4 member F	Clec4f	P70194	1449905_at	10.23072382	10.05577346	10.30534606	10.06190233	10.09650597	10.28519654	10.77316974	10.47602281	10.79680627	10.68871134	10.90874507	10.95859998	10.37338121	10.1984121	10.25462934	9.875553051	10.09568364	9.950358279	9.903893279	10.22399469	10.31992707	10.45463911	10.30824172	10.45693552
	Gcn1l1	E9PVA8;E9Q005;Q8BIX2;Q6NV94	1455879_at	5.034105865	5.238940851	4.916853258	4.901100134	4.83348974	4.859100944	4.754526439	4.783927001	4.575798637	4.904475264	5.120121398	4.866258387	5.361119027	5.157222977	5.049256948	5.10319081	4.910837947	5.144661062	4.824422244	5.149330463	4.714581479	5.20949765	5.05760588	5.080493388
Nucleosome assembly protein 1-like 1	Nap1l1	E9PW66;P28656;Q8BSH9	1420477_at	6.549851083	6.492358971	6.702105925	6.933706602	6.929602857	6.976437819	6.926463849	7.101618535	6.952187333	7.164177349	7.104354412	6.800841995	6.574940276	6.808557144	6.5095445	6.872773384	6.965183892	6.62111889	6.871046075	7.319393883	7.381256221	7.357461516	7.087090102	6.940088372
Protein Hook homolog 3	Hook3	E9Q272;Q8BUK6;F6W1A2	1435157_at	8.586228121	8.883359521	8.493714428	8.848303322	8.907115762	8.920569502	8.294196646	8.572120461	8.706378337	8.243472116	8.469987538	8.732263858	8.68565144	8.57480481	8.779744276	9.039225485	8.938499263	8.843758339	8.47639811	8.565684809	8.528098971	8.352939502	8.528958591	8.238230418
Serine protease inhibitor A3N	Serpina3n	G3X8T9;Q91WP6;F2Z405;Q4V9W0	1419100_at	11.61902651	10.74529554	10.21539384	9.970955615	10.0483259	10.25234352	10.19963054	10.34718995	11.27641936	10.85936273	10.8852122	10.1490659	10.61781273	10.64902745	10.61504238	10.21625709	10.49871348	10.5147128	9.779731816	10.48089613	9.774788651	9.958146796	10.62323101	10.32192087
D-dopachrome decarboxylase	Ddt	O35215;G3UZN1	1417103_at	12.64703796	12.61015166	12.53949152	12.71975094	12.70003	12.58198977	12.63580897	12.62085356	12.59327963	12.57745228	12.69511538	12.64379465	12.55077659	12.53977884	12.50154753	12.56039436	12.63076551	12.69163046	12.67657456	12.61051239	12.60088665	12.5446127	12.4804964	12.62308491
COP9 signalosome complex subunit 4	Cops4	O88544;F6QTS1;D3YV99;D3Z1R9;D6RG47	1416163_at	8.577221443	8.44185177	8.680032557	8.636890658	8.680679238	8.619720659	8.54917214	8.603595217	8.527430341	8.377989099	8.726798067	8.425557702	8.562056787	8.720105732	8.692424031	8.685491476	8.713685041	8.717991227	8.727991481	8.833894989	8.620018501	8.639298744	8.672837905	8.475234666
Tyrosine-protein phosphatase non-receptor type 6	Ptpn6	P29351-2;P29351;G3UXM2	1460188_at	7.668769316	7.57276231	7.681348166	7.932623347	7.767631479	7.535198913	8.030474155	7.832110985	8.126528579	7.976656855	8.757385754	7.965389624	7.876875008	7.834961057	7.97122792	7.481889013	7.821917879	7.585575147	7.386203857	7.42458556	7.892209414	8.238178773	8.002931937	7.944419875
rRNA 2-O-methyltransferase fibrillarin	Fbl	P35550	1416684_at	9.541166441	9.267981473	9.433776772	9.433781962	9.56600112	9.78468093	9.935170589	9.776318786	9.722249458	9.657788971	9.671886161	9.314089022	9.224382176	9.336171142	9.266320774	9.303481383	9.616672118	9.53297291	9.764452278	9.767325812	9.846206935	9.799395109	9.608290664	9.897796673
Coproporphyrinogen-III oxidase, mitochondrial	Cpox	P36552	1422492_at	9.238347123	9.336430518	8.986284065	9.394213874	9.321099642	9.3684708	9.209179907	9.215854971	9.08831148	9.330980555	9.390152623	9.378033121	9.358017411	9.610705412	9.485376303	9.343531472	9.378557029	8.949326322	9.441440063	9.435930452	9.344738507	9.349376207	9.737999498	9.618551519
Epidermal growth factor receptor substrate 15	Eps15	P42567;P42567-2	1419251_at	6.564225735	6.313978649	6.504672667	6.864979417	7.080233423	7.057010435	6.911373375	6.693482432	6.41389637	6.515697608	6.207562545	6.569179655	6.409488721	6.552689877	6.680492249	6.809507899	7.030810525	6.66149302	6.487095493	6.66817648	6.54490913	6.200170811	6.588317976	6.187742878
Cytochrome P450 2A12	Cyp2a12	P56593	1418821_at	12.6791677	12.51788815	12.53459492	12.80556099	12.65193231	12.70503352	12.61612412	12.62217568	12.49811565	12.55749534	12.55410588	12.66312268	12.82019444	12.81710295	12.90652802	12.73447583	12.83298604	12.95674209	12.6723063	12.66951746	12.59141411	12.65128819	12.71656435	12.52777931
Collagen alpha-1(VI) chain	Col6a1	Q04857;E9Q3C7;E9Q7R6	1448590_at	5.860063795	5.729794111	5.822741086	5.831645333	5.553732858	5.945355521	6.094445269	5.794701798	5.809770545	5.950123797	5.919240104	5.841274945	6.236611763	6.172842447	6.217024835	6.203425554	6.101643151	6.18152408	6.392011313	6.299043727	6.168591105	5.665444353	6.023270099	6.216705801
28S ribosomal protein S31, mitochondrial	Mrps31	Q61733	1417737_at	9.388849339	9.411685453	9.53570726	9.485360043	9.345029296	9.396042374	9.392154103	9.584296692	9.280438327	9.256718025	9.721112687	9.230046873	9.457181583	9.495168767	9.377340783	9.384065215	9.467977338	9.6251529	9.527626904	9.570071208	9.429744529	9.541646333	9.328791578	9.387321745
Acetyl-CoA acetyltransferase, cytosolic	Acat2	Q8CAY6;G3XA25	1425195_a_at	11.50247452	11.32597613	11.54773165	11.45774394	11.07225148	11.15312773	11.04221938	10.91096348	11.12401849	10.92453314	11.07080431	11.36889106	11.4933444	11.39256155	11.38477881	11.31413164	11.20045203	11.00859072	11.02463531	11.13289073	10.96967987	11.05229716	10.97303009	11.08933052
Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	Aimp2	Q8R010;Q8R3V2	1451262_a_at	8.126056985	8.253053028	8.160788489	8.121256262	8.17744674	8.377604995	8.538604448	8.67412188	8.483594488	8.387920792	8.436656409	7.899069506	8.301273035	8.275977691	8.153227871	8.046365353	8.47071358	8.209757345	8.587795457	8.743200885	8.362135584	8.661686583	8.13503407	8.416562045
Probable cytosolic iron-sulfur protein assembly protein CIAO1	Ciao1	Q99KN2;G3UYR5;G3UYN9	1450953_at	9.369868481	9.213412657	9.369193797	9.592597719	9.476503466	9.546900175	9.511302274	9.331696162	9.202168535	9.069248682	8.825744266	9.205259325	9.155981983	9.236293503	9.40205536	9.306701044	9.447004622	9.300411816	9.253384768	9.249065354	9.231961405	9.246412265	9.362143293	9.260067415
tRNA-splicing ligase RtcB homolog	D10Wsu52e	Q99LF4	1423880_at	8.55395334	8.368627762	8.590735139	8.699825447	8.524014473	8.446583902	8.686704954	8.752320007	8.504704427	8.476051155	8.944797833	8.398027857	8.352585413	8.663955666	8.637649877	8.683208895	8.621927044	8.578931015	8.695653468	8.778773036	8.238219269	8.362922587	8.519575744	8.28668909
Ubiquilin-4	Ubqln4	Q99NB8	1448691_at	7.971077943	7.737721179	7.924888854	7.633913563	7.888616846	7.948684337	8.053012766	8.015136012	7.865006897	7.874356618	8.21232852	8.343266514	7.78087874	8.133529831	7.864704492	7.847909725	7.858457294	7.450570759	8.215013626	8.18718342	8.619641432	8.663237267	8.307186809	8.461443356
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	Ndufb9	Q9CQJ8	1455934_at	4.812552788	4.726616861	4.699094346	4.791003498	4.672066247	4.764589568	4.653952198	4.850492035	4.758676573	4.713434011	4.647280631	4.738624914	5.242308645	4.767007181	4.71238388	4.52297961	4.793486974	5.001761203	4.609695754	4.41168485	4.359924303	4.694981063	4.729136359	4.704846333
	Secisbp2	Q3U1C4;Q8BYU9	1428497_at	6.719336304	6.785267255	6.562040057	6.877065637	6.684771929	6.736471186	7.017676906	6.8668206	6.933600037	7.203896125	7.133781523	6.859999507	6.578544163	6.815955721	6.757940925	6.533038492	6.830148924	6.905169809	6.945925334	7.149611182	7.097060024	7.389292249	7.044503415	7.146208349
Peptidyl-prolyl cis-trans isomerase A	Ppia	P17742	1417451_a_at	13.69609893	13.69844977	13.68508904	13.70055367	13.69878713	13.72944206	13.70756385	13.66787699	13.70721505	13.68586727	13.73163472	13.68236911	13.71429467	13.71324488	13.6612075	13.63683253	13.66387624	13.69454854	13.81783791	13.78786207	13.77569391	13.76561456	13.68461946	13.7500201
Guanine nucleotide-binding protein subunit beta-2-like 1	Gnb2l1	P68040	1455168_a_at	12.49339331	12.4201496	12.45777202	12.32250427	12.28973983	12.35299084	12.46658957	12.48612257	12.54732283	12.46124365	12.62103037	12.5357728	12.5505549	12.47067495	12.45221546	12.50751017	12.3978238	12.57430479	12.67236861	12.6199319	12.7112471	12.5290459	12.4519455	12.62475227
Acetyl-CoA acetyltransferase, mitochondrial	Acat1	Q8QZT1	1424183_at	12.37381393	12.48722925	12.4533369	12.67018304	12.47857143	12.52846989	12.2592801	12.2165936	12.16232251	12.2301179	11.93490303	12.447322	12.41501199	12.50395798	12.55204511	12.54312244	12.53663467	12.49148047	12.35061539	12.29927356	12.2528116	12.24858364	12.3445215	12.35675721
